"Plot_Name","Unit_Code","Panel","Physio","Directions","Location_Notes","SampleYear","Lat","Long","IsStuntedWoodland","Num_Live_Trees","Num_Dead_Trees","Inv_Shrub_Cov","Num_Seedlings","Num_Saplings","Num_Quad_Species","Num_Add_Species","BL","BR","UL","UR"
"MABI-021","MABI","3","Mesic- Moist Slopes and Coves","off carriage road across creek and skid trail","2 events Keeton Plot #12; GPS_2: X=698709, Y=483948. Hemlock slope above stream. Beech regeneration.  Reset orientation to 175 from 178.",2025,43.63186,-72.536749,FALSE,9,3,0,5,3,8,25,"MABI_021_BL_20250611.JPG","MABI_021_BR_20250611.JPG","MABI_021_UL_20250611.JPG","MABI_021_UR_20250611.JPG"
"MORR-021","MORR","4","Mesic- Flatwoods","Due West and downhill from trail intersection with road, or park at white house, 335degrees at ~100.","Liriodendron and Fraxinus, barberry understory. Rock wall just NE of plot. 2013 changed orientation from 111 to 108.",2026,40.774141,-74.528405,FALSE,3,1,85.8,42,1,20,17,"MORR_021_BL_20260518.JPG","MORR_021_BR_20260518.JPG","MORR_021_UL_20260518.JPG","MORR_021_UR_20260518.JPG"
"ROVA-021","ROVA","4","Xeric- Dry Slopes","Walk 55 meters southwest from Meadow Trail at bottom of loop.","Hickory and maple Canopy with sparse understory situated on rock outcroppings",2026,41.760923,-73.938245,FALSE,21,5,0,8,1,28,26,"ROVA_021_BL_20260527.JPG","ROVA_021_BR_20260527.JPG","ROVA_021_UL_20260527.JPG","ROVA_021_UR_20260527.JPG"
"SAGA-021","SAGA","3","Mesic- Moist Slopes and Coves","Plot center
< 10 meters from blow me down trail","Beech/maple hardwood forest.  Blow-me-down trail runs through bottom right. Changed orientation from 60 to 57.",2025,43.500595,-72.375016,FALSE,9,0,0,12,3,14,20,"SAGA_021_BL_20250605.JPG","SAGA_021_BR_20250605.JPG","SAGA_021_UL_20250605.JPG","SAGA_021_UR_20250605.JPG"
"SARA-021","SARA","3","Mesic- Flatwoods","Park at tour spot 6, take bearing from cannon.","White pine and mixed hardwood, drained by ravine",2025,43.002379,-73.63417,FALSE,23,6,5.2,7,0,64,10,"SARA_021_BL_20250527.JPG","SARA_021_BR_20250527.JPG","SARA_021_UL_20250527.JPG","SARA_021_UR_20250527.JPG"
"MABI-022","MABI","3","Mesic- Moist Slopes and Coves","NO DIRECTIONS ENTERED YET","North facing Hemlock/hardwood plot with sparse understory.",2025,43.631617,-72.535494,FALSE,14,2,0,4,1,8,13,"MABI_022_BL_20250611.JPG","MABI_022_BR_20250611.JPG","MABI_022_UL_20250611.JPG","MABI_022_UR_20250611.JPG"
"MORR-022","MORR","4","Mesic- Flatwoods","Park at trail head, take bearig of 250degrees for ~ 100m.","Quercus alba and Fraxinus with Hamamelis virginiana, Berberis thunbergii and New York fern. Changed orintation from 360 to 5 on 5/29/13",2026,40.769564,-74.543984,FALSE,5,2,42.2,85,4,32,23,"MORR_022_BL_20260520.JPG","MORR_022_BR_20260520.JPG","MORR_022_UL_20260520.JPG","MORR_022_UR_20260520.JPG"
"ROVA-022","ROVA","4","Mesic- Rolling Uplands","From bottom of loop on Meadow Trail, go 100m. 2022: meadow trail not mowed as far. Walked from grocery store parking lot, through gate in fence 375 m to plot. Pass park maintenance yard.","Acer nigrum and Quercus rubrua canopy with very sparse understory. 2013-changed orientation to 114 from 113",2026,41.760867,-73.937091,FALSE,14,4,0,29,0,16,23,"ROVA_022_BL_20260527.JPG","ROVA_022_BR_20260527.JPG","ROVA_022_UL_20260527.JPG","ROVA_022_UR_20260527.JPG"
"SARA-022","SARA","3","Mesic- Flatwoods","Best way to plot is to stay on flat ground at same elevation as plot 24 and 22, and to walk in from road that is southwest of the plot. Sampling 24 first, then 22 is a good option. Avoid walking in via the ravines- loaded with honeysuckle and multiflora rose.","White pine stand, sensitive fern, jack-in-the-pulpit. Orientation was recorded as 360, but was off in the field. In 2012 we corrected the orientation to 342.",2025,42.996133,-73.63675,FALSE,12,2,12.1,49,1,52,18,"SARA_022_BL_20250528.JPG","SARA_022_BR_20250528.JPG","SARA_022_UL_20250528.JPG","SARA_022_UR_20250528.JPG"
"MABI-023","MABI","3","Hydric- Swamps/Bogs","Meadow Pasture trail, left at intersection","Most of plot is a bit wet, especially following heavy rains. Boots strongly recommended.",2025,43.635465,-72.539825,FALSE,23,0,0,20,17,50,18,"MABI_023_BL_20250612.JPG","MABI_023_BR_20250612.JPG","MABI_023_UL_20250612.JPG","MABI_023_UR_20250612.JPG"
"MORR-023","MORR","4","Mesic- Rolling Uplands","Park where trail crosses Tempe Wicke Road. When trail T's head uphill ~250m. 2017- a new trail appears to be being built that passes directly by the plot. Take the right fork and then look for flagging and/or a trail head up hill on the left.","Carya-Liriodendron- Betula- Acer canopy with Berberis thunbergii understory.",2026,40.761011,-74.536294,FALSE,9,1,65.3,9,0,17,20,"MORR_023_BL_20260519.JPG","MORR_023_BR_20260519.JPG","MORR_023_UL_20260519.JPG","MORR_023_UR_20260519.JPG"
"ROVA-023","ROVA","4","Hydric- Small Drain","Park at service (NPS) area. Walk through private property along trail with rock walls along both sides.  About 40m into trail a very large sycamore. Plot center is about 216 degrees and near where channels diverge.","Moist drainage with Acer and LIRTUL canopy, with low Symplocarpus foetidus and Microstegium vinemeum herb layer. 2013- changed orientation from 118 to 122. Lots of stinging nettle in the lower portion of the plot, thicker pants are recommended.",2026,41.77034,-73.936874,FALSE,9,0,15,24,0,35,30,"ROVA_023_BL_20260602.JPG","ROVA_023_BR_20260602.JPG","ROVA_023_UL_20260602.JPG","ROVA_023_UR_20260602.JPG"
"SARA-023","SARA","3","Mesic- Flatwoods","Park at visitor center, walk about 250 m along tour road, then cut right into the woods.","Pine and mixed hardwoods, with short understory of Lonicera and Rubus",2025,43.008758,-73.651207,FALSE,14,3,4.2,27,1,71,20,"SARA_023_BL_20250527.JPG","SARA_023_BR_20250527.JPG","SARA_023_UL_20250527.JPG","SARA_023_UR_20250527.JPG"
"MABI-024","MABI","3","Xeric- Dry Slopes","Park near Pogue, take trail to park (Red Pine loop to Farm Trail) - Plot can be accessed at the edge of the red pine plantation via trail. Better than crashing through the Rubus like we did in 2016 haha.","Red pine plantation; harvested last winter. Minimal understory.  Early succ. Understory herbs starting to show (2012).

Several stakes missing after yet another cut (pre-2016). We placed rebar at all stakes, including micros. Good Luck!:) Hopefully it won't be cut again. (2016)",2025,43.627731,-72.542756,FALSE,8,0,0.1,22,6,24,40,"MABI_024_BL_20250610.JPG","MABI_024_BR_20250610.JPG","MABI_024_UL_20250610.JPG","MABI_024_UR_20250610.JPG"
"MORR-024","MORR","4","Mesic- Rolling Uplands","Parked at Cross Estate and walked 250m at 315 degrees.","Liriodendron and Fraxinus americana canopy w/ dense but only waist high Berberis thunbergii understory.",2026,40.747674,-74.562837,FALSE,11,1,69,6,0,17,21,"MORR_024_BL_20260521.JPG","MORR_024_BR_20260521.JPG","MORR_024_UL_20260521.JPG","MORR_024_UR_20260521.JPG"
"ROVA-024","ROVA","4","Mesic- Moist Slopes and Coves","Drive down Hyde Park trail from top of VAMA unit about 0.8 miles. Enter woods on east side, 25 m at 150 degrees.
Plot center is in saddle between two small ridges.","West of pony shed. Changed orientation to 218.",2026,41.791139,-73.94587,FALSE,17,0,0.1,31,3,30,17,"ROVA_024_BL_20260528.JPG","ROVA_024_BR_20260528.JPG","ROVA_024_UL_20260528.JPG","ROVA_024_UR_20260528.JPG"
"SARA-024","SARA","3","Mesic- Flatwoods","Best way to plot is to stay on flat ground at same elevation as plot 24 and 22, and to walk in from road that is southwest of the plot. Sampling 24 first, then 22 is a good option. Avoid walking in via the ravines- loaded with honeysuckle and multiflora rose. Good luck!","Gap, very dense honeysuckle understory. Lots of light. White pine.",2025,42.995457,-73.637488,FALSE,4,2,93.4,17,1,44,17,"SARA_024_BL_20250528.JPG","SARA_024_BR_20250528.JPG","SARA_024_UL_20250528.JPG","SARA_024_UR_20250528.JPG"
"MORR-025","MORR","4","Mesic- Rolling Uplands","Park on loop road at trail intersection. Head uphill when trail T's. Look for exclosure and gate on left.  Get key from Resource Manager ahead of time!  Bottom center post is 9.7m from center due to rock.","Fagus- Quercus- Betula canopy with beech regeneration. Plot is located in deer exclosure.",2026,40.771162,-74.538012,FALSE,7,3,0.1,69,21,17,16,"MORR_025_BL_20260519.JPG","MORR_025_BR_20260519.JPG","MORR_025_UL_20260519.JPG","MORR_025_UR_20260519.JPG"
"ROVA-025","ROVA","4","Mesic- Rolling Uplands","70 degrees, 25 m from trail running along hudson river.  Slight slope, ~40 m down to Hudson river.  Due to log, UL Microplot is at 315 degrees, 5 m SD.","Quercus and Acer canopy with hamamalis virginiana understory. 2013- changed orientation to 92 from 90. Plot borders on burned area.",2026,41.803256,-73.944203,FALSE,12,2,4.6,59,1,30,26,"ROVA_025_BL_20260526.JPG","ROVA_025_BR_20260526.JPG","ROVA_025_UL_20260526.JPG","ROVA_025_UR_20260526.JPG"
"SARA-025","SARA","3","Mesic- Flatwoods","Drove in on sod farm road, then walked in ~150m.","Plot at edge of field and forest. Used small stakes for left side of plot. Plot is at edge of old field and forested ravine.",2025,42.990522,-73.621639,FALSE,20,1,0.1,25,1,33,23,"SARA_025_BL_20250528.JPG","SARA_025_BR_20250528.JPG","SARA_025_UL_20250528.JPG","SARA_025_UR_20250528.JPG"
"MORR-026","MORR","4","Hydric- Small Drain","park at trail center intersection of loop road. Follow Aquaductt trail, plot is of a side trail.","Quercus- Betula- Liriodendron canopy, understory of skunk cabbage in seasonal drainage. (Bring knee high boots)",2026,40.772603,-74.537979,FALSE,7,3,0,4,0,29,44,"MORR_026_BL_20260519.JPG","MORR_026_BR_20260519.JPG","MORR_026_UL_20260519.JPG","MORR_026_UR_20260519.JPG"
"ROVA-026","ROVA","4","Mesic- Moist Slopes and Coves","Go down Hyde Park Trail at Vanderbilt Home. From trail go 22m at 149 degrees.
UP CWD slope estimated due to a hill.
UR stake is at 13.14m at 45.1 degrees due to rock embankment.","Acer dominated overstory and understory. 2013- orientation changed from 284 to 279",2026,41.791496,-73.945563,FALSE,16,0,0.2,45,2,26,36,"ROVA_026_BL_20260601.JPG","ROVA_026_BR_20260601.JPG","ROVA_026_UL_20260601.JPG","ROVA_026_UR_20260601.JPG"
"SARA-026","SARA","3","Mesic- Flatwoods","Park on park road and head in perpendicularly.","Mature mixed hardwood forest, seepy.  Lots of CWD, likely all Populus tremuloides.Lots of light coimng in on one side of plot w/ large rosa multiflora patch.",2025,42.988258,-73.629527,FALSE,14,3,4.6,32,1,55,13,"SARA_026_BL_20250528.JPG","SARA_026_BR_20250528.JPG","SARA_026_UL_20250528.JPG","SARA_026_UR_20250528.JPG"
"MORR-027","MORR","4","Xeric- Dry Slopes","Parked at Grand Parade parking lot and walking hiking trail ~600m to gate. Walked ~450m @120 degrees off trail over hill. OR park on Jenks Hill Road off of Bailey Hollow. Park 330 m from plot after first house at the hairpin. bushwack up steep hill to old road, follow old road and continue straight on the path less travelled when it takes a hairpin. Trail goes straight to plot.","Quercus, Liriodendron and Acer rubrum forest with open understory and sparse barberry.",2026,40.771643,-74.512544,FALSE,10,0,19.4,8,0,9,30,"MORR_027_BL_20260521.JPG","MORR_027_BR_20260521.JPG","MORR_027_UL_20260521.JPG","MORR_027_UR_20260521.JPG"
"ROVA-027","ROVA","4","Hydric- Small Drain","Take Hyde Park Trail at Vanderbilt home. Park on Trail, walk up perpendicular to trail, plot center 18 m at 73 degrees from Perpendicular trail. Plot center 33 m at 133 degrees from Hyde Park trail.","Acer domintated overstory. Seepage/stream running straight down the middle. Lots of skunk cabbage.",2026,41.795412,-73.94432,FALSE,5,2,0,3,0,22,20,"ROVA_027_BL_20260528.JPG","ROVA_027_BR_20260528.JPG","ROVA_027_UL_20260528.JPG","ROVA_027_UR_20260528.JPG"
"SARA-027","SARA","3","Mesic- Floodplains/Bottomlands","Park on  Durham Rd. accros from field on south side of plot. Walk through field and enter woods to enter south side of plot.","2022: Changed orientation from 10 back to 360 so stakes within tolerance. Boots reccommended in wet years - high seepage area.",2025,42.98079,-73.65058,FALSE,7,1,49.5,14,0,43,16,"SARA_027_BL_20250603.JPG","SARA_027_BR_20250603.JPG","SARA_027_UL_20250603.JPG","SARA_027_UR_20250603.JPG"
"MORR-028","MORR","4","Mesic- Rolling Uplands","Located ~700m up Old Camp Rd. Trail. Plot located between Old Camp Trail and Mt. Kemble Trail.","Quercus- Liriodendron forest with Mt. Kemble Trail running through upper plot. Very sparse undersotry. UL stake offset at 17m and 37 degrees.",2026,40.764763,-74.526232,FALSE,7,1,0,2,0,6,21,"MORR_028_BL_20260518.JPG","MORR_028_BR_20260518.JPG","MORR_028_UL_20260518.JPG","MORR_028_UR_20260518.JPG"
"ROVA-028","ROVA","4","Hydric- Small Drain","Park on Hyde Park Trail and walk about 80 meters. Plot center is about 2 meters at 354 degrees from the side of seep.","Birch, maple, hickory overstory. Barberry, poison ivy, skunk cabbage, witch hazel understory.
Changed plot orientation from 76 to 86 deg. (6/4/13)",2026,41.802305,-73.941691,FALSE,9,0,7.6,13,2,36,22,"ROVA_028_BL_20260528.JPG","ROVA_028_BR_20260528.JPG","ROVA_028_UL_20260528.JPG","ROVA_028_UR_20260528.JPG"
"SARA-028","SARA","3","Mesic- Moist Slopes and Coves","Park at stop 8 and walk in along gated field road (just before parking lot). Cut into field and walk forest edge until perpendicular to plot then proceed down slope into forest. Plot center on SW side of small seepy ravine.","Data missing for physiographic class, A. Vincello, 5/13/2009. Changed orientation from 290 to 275 in 2016.",2025,42.998919,-73.614581,FALSE,22,2,4.8,50,0,39,31,"SARA_028_BL_20250602.JPG","SARA_028_BR_20250602.JPG","SARA_028_UL_20250602.JPG","SARA_028_UR_20250602.JPG"
"MORR-029","MORR","4","Mesic- Rolling Uplands","Park at service road/ Tempe Wicke intersection. Plot center is 40m at 200 degrees.","Liriodendron, Betula lenta, Acer rubrum, Carya alba canopy with barberry understory",2026,40.757806,-74.545782,FALSE,8,0,62.9,116,0,30,25,"MORR_029_BL_20260520.JPG","MORR_029_BR_20260520.JPG","MORR_029_UL_20260520.JPG","MORR_029_UR_20260520.JPG"
"ROVA-029","ROVA","4","Mesic- Rolling Uplands","Park on Hyde Trail at Vanderbilt Estate and walk 23m at 85 degrees.","Maple dominated overstory, maple spicebush and Virginia creeper understory.",2026,41.803932,-73.942326,FALSE,15,1,1.6,181,4,23,25,"ROVA_029_BL_20260526.JPG","ROVA_029_BR_20260526.JPG","ROVA_029_UL_20260526.JPG","ROVA_029_UR_20260526.JPG"
"SARA-029","SARA","3","Mesic- Flatwoods","park at service road-100m e, may be able to find the bird monitoring trail, look for pink flagging north along the road.","Dead ash canopy with dense Fraxinus regeneration; moderate Lonicera in the understory . Knee boots reccommended.",2025,43.005641,-73.648834,FALSE,3,6,23.4,167,7,78,9,"SARA_029_BL_20250527.JPG","SARA_029_BR_20250527.JPG","SARA_029_UL_20250527.JPG","SARA_029_UR_20250527.JPG"
"ROVA-030","ROVA","4","Mesic- Rolling Uplands","Park on Hyde Park Trail at Vanderbilt. From trail 20m at 112 degrees.  Center located onside of steep slope."," Mixed Acer sp. canopy with sparce Acer/Euonymus alata understory. Changed orientation from 90 to 93.",2026,41.800093,-73.943099,FALSE,9,1,32.8,37,3,20,22,"ROVA_030_BL_20260528.JPG","ROVA_030_BR_20260528.JPG","ROVA_030_UL_20260528.JPG","ROVA_030_UR_20260528.JPG"
"SARA-030","SARA","3","Mesic- Moist Slopes and Coves","Park along road. Follow the edge of the field before entering the forest.","BC and BL stakes in stream bed.. Near a stream bed. Maple forest on slope with walnut.",2025,42.98283,-73.632751,FALSE,17,3,0.1,25,1,40,45,"SARA_030_BL_20250528.JPG","SARA_030_BR_20250528.JPG","SARA_030_UL_20250528.JPG","SARA_030_UR_20250528.JPG"
"ROVA-031","ROVA","4","Mesic- Rolling Uplands","Drive to edge of forest through field on ""trail"". Walk in on trail, yield left. From trail plot center is 60m at 52 degrees.","Black and sugar maple dominated forest with garlic mustard and viola sp. understory.",2026,41.760136,-73.934071,FALSE,17,0,0.1,9,0,15,23,"ROVA_031_BL_20260602.JPG","ROVA_031_BR_20260602.JPG","ROVA_031_UL_20260602.JPG","ROVA_031_UR_20260602.JPG"
"SARA-031","SARA","3","Xeric- Dry Slopes","Parked at stop 6 and hiked trail in. Walked 200m at 120 degrees off trail","BLCorner in steep ravine.. Gently sloping pine forest with small drainage near bottom of plot.  Understory very sedgy.",2025,43.001521,-73.634766,FALSE,12,5,18.5,63,5,57,18,"SARA_031_BL_20250527.JPG","SARA_031_BR_20250527.JPG","SARA_031_UL_20250527.JPG","SARA_031_UR_20250527.JPG"
"ROVA-032","ROVA","4","Mesic- Moist Slopes and Coves","Mapped traill to plot does not exist. Follow Hyde Park Trail until after the meadow, then cut into the woods at 600m away. Follow the ridgetop to plot.","Sparse hemlock with black maple and other mixed deciduous trees. Plot strandles a steep ridge",2026,41.757893,-73.935901,FALSE,20,1,0.2,41,0,23,27,"ROVA_032_BL_20260527.JPG","ROVA_032_BR_20260527.JPG","ROVA_032_UL_20260527.JPG","ROVA_032_UR_20260527.JPG"
"SARA-032","SARA","3","Mesic- Moist Slopes and Coves","Parked jus5 past stream and walked ~120m  100 degrees","Honeysuckle shrubland with few trees.  Very dense understory.",2025,42.990717,-73.638709,FALSE,1,5,123.4,3,4,52,11,"SARA_032_BL_20250602.JPG","SARA_032_BR_20250602.JPG","SARA_032_UL_20250602.JPG","SARA_032_UR_20250602.JPG"
"ROVA-033","ROVA","4","Hydric- Small Drain","Park on service road and walk-in.","Seasonal drainage. Oak canopy, with maple, hickory, hophornbeam and basswood.  Mid-layer dominated with LINBEN and herbaceous plants dominated from ground to 0.5m. Spicebush decline evident. Large broken top on plot center.",2026,41.793048,-73.944912,FALSE,13,3,3.6,28,0,41,26,"ROVA_033_BL_20260528.JPG","ROVA_033_BR_20260528.JPG","ROVA_033_UL_20260528.JPG","ROVA_033_UR_20260528.JPG"
"ROVA-034","ROVA","4","Mesic- Flatwoods","Walk 200m west from junction of yellow trail and Roosevelt Farm Trail.  Go 20m at 16degrees N from yellow trail.
UL Microplot stake inside Fagus grandifolia, placed at 3m, 315 degrees instead.","Fagus grandifolia and Acer canopy with Fagus regeneration and understory.",2026,41.766224,-73.919534,FALSE,15,1,0.1,35,2,36,29,"ROVA_034_BL_20260527.JPG","ROVA_034_BR_20260527.JPG","ROVA_034_UL_20260527.JPG","ROVA_034_UR_20260527.JPG"
"ROVA-035","ROVA","4","Mesic- Moist Slopes and Coves","Flat area between two small ridges.  Take yellow trail from central intersection on the Farm Trail. Then take the Red trail 100m. Plot is behind ridge.","Open canopy with Tsuga Canadensis and mixed hardwoods.",2026,41.767043,-73.921349,FALSE,13,4,0,32,3,25,20,"ROVA_035_BL_20260526.JPG","ROVA_035_BR_20260526.JPG","ROVA_035_UL_20260526.JPG","ROVA_035_UR_20260526.JPG"
"ROVA-036","ROVA","4","Mesic- Rolling Uplands","250m from Roosevelt Farm Trail, south along trail. 30m at 70degrees from tail.   Plot center near base of uprooted tree at 11m from rock fence.  Bottom left corner has a potential underground beehive.","Mixed maple, hemlock and oak canopy with little understory. Center is at the top of a shallow ravine and beyond a rock fence. Changed orientation from 360 to 355.",2026,41.767095,-73.924993,FALSE,12,2,0.1,69,0,25,29,"ROVA_036_BL_20260526.JPG","ROVA_036_BR_20260526.JPG","ROVA_036_UL_20260526.JPG","ROVA_036_UR_20260526.JPG"
"ROVA-037","ROVA","4","Mesic- Moist Slopes and Coves","From Roosevelt Farm Trail follow western most junction with red trail. Plot located right off trail.
Plot center located on edge of vernal pool, next to a rock outcrop.

BC Stake is at 11m HD, 180 degrees, due to bedrock/shallow soil. BL stake is also off set- 15.14m HD, 225 degrees.","Maple and birch canopy. Bring rubber boots for this plot",2026,41.770212,-73.921139,FALSE,23,2,0,6,1,47,29,"ROVA_037_BL_20260526.JPG","ROVA_037_BR_20260526.JPG","ROVA_037_UL_20260526.JPG","ROVA_037_UR_20260526.JPG"
"ROVA-038","ROVA","4","Mesic- Rolling Uplands","Start from western most junction of red and FDR Farm Trail.

Mixed deciduous canopy with Acer nugrum Ailanthus altissima and Betula lenta midstory. Acer nigrum dominated understory. Co-dominated by ferns and Lindera benzoin. Red maple and hemlock near plot.","Changed orientation and aspect. Previous figures (235 for orientation and 147 for aspect) did not make sense.",2026,41.771849,-73.924842,FALSE,13,5,3,42,4,25,28,"ROVA_038_BL_20260527.JPG","ROVA_038_BR_20260527.JPG","ROVA_038_UL_20260527.JPG","ROVA_038_UR_20260527.JPG"
"ROVA-039","ROVA","4","Mesic- Rolling Uplands","Take old trail E/SE from service road. Walk past old metal roof. Go over rock wall before fence begins. Plot center lies in between the 2 rock walls but closer to the upslope wall..  UL Microplot offset due to rock wall, placed at 3.00 m.
Park in parking lot on east side of he trail; plot is off the trail at the roof.","Pine plantation with mixed deciduous understory and spruce spp. 2013: BL stake was offset by 2009 crew at 16m, and 288 degrees (did not move), and there's a paint mark on the wall at 14.1m. UL micro offset by 2009 crew at 3m and 17.5degrees, and there's a paint mark on rock wall at 4m. All pant marks are on loose rocks that could shift.",2026,41.762172,-73.908162,FALSE,17,15,0.1,44,0,33,24,"ROVA_039_BL_20260603.JPG","ROVA_039_BR_20260603.JPG","ROVA_039_UL_20260603.JPG","ROVA_039_UR_20260603.JPG"
"ROVA-040","ROVA","4","Mesic- Moist Slopes and Coves","Trail head marked with ROVA 40T. 286m from trailhead to plot.  Yellow trail is 450m to plot. 2017- followed yellow trail past stream on map and then followed social trails (social trail meets yellow trail when 278 m from plot) to within 20m of plot.","Hemlock dominated with mixed deciduous trees. Mid-story co-dominated by beech and hemlock regeneration. Sparse understory with Viburnum acerifolium.",2026,41.76855,-73.917799,FALSE,12,6,0,225,1,27,16,"ROVA_040_BL_20260601.JPG","ROVA_040_BR_20260601.JPG","ROVA_040_UL_20260601.JPG","ROVA_040_UR_20260601.JPG"
